# SOURMASH-MANIFEST-VERSION: 1.0
internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
signatures/01591aa3b3feb1a15f30834bc37b766e.sig,01591aa3b3feb1a15f30834bc37b766e,01591aa3,31,DNA,0,1000,4669,False,"GCF_016811995.1 Citrobacter sp. R56 strain=R56, ASM1681199v1",/dev/fd/63
signatures/0064522677c6d27a0c574d1c6c98a566.sig,0064522677c6d27a0c574d1c6c98a566,00645226,31,DNA,0,1000,4340,False,"GCA_903822185.1 uncultured Rhodospirillales bacterium, freshwater MAG --- Umea2_bin-0321",/dev/fd/63
signatures/0096f2a77633c7e8ac192ac0d611573f.sig,0096f2a77633c7e8ac192ac0d611573f,0096f2a7,31,DNA,0,1000,6773,False,"GCA_003388555.1 Acidobacteria bacterium, ASM338855v1",/dev/fd/63
signatures/0095dda0ab67c48e7a9e5d022d46b0cc.sig,0095dda0ab67c48e7a9e5d022d46b0cc,0095dda0,31,DNA,0,1000,1210,False,"GCA_002430075.1 Actinobacteria bacterium UBA5975, ASM243007v1",/dev/fd/63
signatures/012aefd6d4be9c6d0897f721fa5c9c85.sig,012aefd6d4be9c6d0897f721fa5c9c85,012aefd6,31,DNA,0,1000,855,False,"GCA_021817305.1 Candidatus Micrarchaeota archaeon, ASM2181730v1",/dev/fd/63
signatures/000ebff468575a368a64b5f439bce814.sig,000ebff468575a368a64b5f439bce814,000ebff4,31,DNA,0,1000,4514,False,"GCF_000152965.1 Roseobacter sp. MED193 strain=MED193, ASM15296v1",/dev/fd/63
signatures/0037fc99bf19210901e25c2f18989d4d.sig,0037fc99bf19210901e25c2f18989d4d,0037fc99,31,DNA,0,1000,2078,False,"GCA_015060255.1 Bacteroidales bacterium, ASM1506025v1",/dev/fd/63
signatures/0133089d05f0814a9444d0fbba54f9c6.sig,0133089d05f0814a9444d0fbba54f9c6,0133089d,31,DNA,0,1000,2438,False,"GCA_019136105.1 Gammaproteobacteria bacterium, ASM1913610v1",/dev/fd/63
signatures/016f9de2767e6ef0e8affa04ae328449.sig,016f9de2767e6ef0e8affa04ae328449,016f9de2,31,DNA,0,1000,3232,False,"GCF_021531655.1 Prevotella stercorea strain=An875, ASM2153165v1",/dev/fd/63
signatures/00a7fdacd46d830af21989afa44b516c.sig,00a7fdacd46d830af21989afa44b516c,00a7fdac,31,DNA,0,1000,3800,False,"GCA_016930855.1 Sedimentisphaerales bacterium, ASM1693085v1",/dev/fd/63
signatures/00782240494b5072db8976bb17e48d53.sig,00782240494b5072db8976bb17e48d53,00782240,31,DNA,0,1000,3463,False,"GCA_021107195.1 Anaerolineaceae bacterium, ASM2110719v1",/dev/fd/63
signatures/00e0ad5f97780f9f74e42bfad7acfa3c.sig,00e0ad5f97780f9f74e42bfad7acfa3c,00e0ad5f,31,DNA,0,1000,4832,False,"GCA_017881345.1 Myxococcaceae bacterium, ASM1788134v1",/dev/fd/63
signatures/00dff4752af5b3d80640e9545362f8ab.sig,00dff4752af5b3d80640e9545362f8ab,00dff475,31,DNA,0,1000,4451,False,"GCA_016713905.1 Saprospiraceae bacterium, ASM1671390v1",/dev/fd/63
signatures/00227e71b1624a157d2036d5dc2e4bb0.sig,00227e71b1624a157d2036d5dc2e4bb0,00227e71,31,DNA,0,1000,2617,False,"GCA_910576935.1 uncultured Muribaculaceae bacterium, MGBC103329",/dev/fd/63
signatures/0111ee48e882219256d24c8961b2b1b4.sig,0111ee48e882219256d24c8961b2b1b4,0111ee48,31,DNA,0,1000,1541,False,"GCA_927911475.1 uncultured Solobacterium sp., ERR3827267_bin.6_metaWRAP_v1.1_MAG",/dev/fd/63
signatures/0069e0279a025ffd4f539410296c82c0.sig,0069e0279a025ffd4f539410296c82c0,0069e027,31,DNA,0,1000,5108,False,"GCF_000626635.1 Draconibacterium orientale strain=Draconibacterium orientale type strain FH5T, ASM62663v1",/dev/fd/63
signatures/000a6b2eba5ce4d9dd9dfde62c6dd6d2.sig,000a6b2eba5ce4d9dd9dfde62c6dd6d2,000a6b2e,31,DNA,0,1000,1472,False,"GCA_021199695.1 Clostridiales bacterium, ASM2119969v1",/dev/fd/63
signatures/00b1e3e0e42fd3d71d8630c6aa70f1b2.sig,00b1e3e0e42fd3d71d8630c6aa70f1b2,00b1e3e0,31,DNA,0,1000,984,False,"GCA_016188785.1 Parcubacteria group bacterium, ASM1618878v1",/dev/fd/63
signatures/000756071ba5b3e6e4a1560d05314a8b.sig,000756071ba5b3e6e4a1560d05314a8b,00075607,31,DNA,0,1000,7040,False,"GCF_000974425.1 Spirosoma radiotolerans strain=DG5A, ASM97442v1",/dev/fd/63
signatures/0044886e352f440917ddd212134c3453.sig,0044886e352f440917ddd212134c3453,0044886e,31,DNA,0,1000,1433,False,"GCA_003584625.1 Methanothermobacter sp. MT-2 strain=MT-2, ASM358462v1",/dev/fd/63
signatures/00a05c473ce527a8f4ff42aa2ec498b7.sig,00a05c473ce527a8f4ff42aa2ec498b7,00a05c47,31,DNA,0,1000,3757,False,"GCA_002491905.1 Lachnospiraceae bacterium UBA7143, ASM249190v1",/dev/fd/63
signatures/00056de078dbb60b5774139551d7a59a.sig,00056de078dbb60b5774139551d7a59a,00056de0,31,DNA,0,1000,4126,False,"GCA_016931855.1 Bacteroidales bacterium, ASM1693185v1",/dev/fd/63
signatures/006281caf6910aae88368526d05a7196.sig,006281caf6910aae88368526d05a7196,006281ca,31,DNA,0,1000,2148,False,"GCA_000741495.1 Bifidobacterium thermophilum strain=JCM 1207, Bifthelum",/dev/fd/63
signatures/01331cacd8cbb18fc08e4e63d9946219.sig,01331cacd8cbb18fc08e4e63d9946219,01331cac,31,DNA,0,1000,846,False,"GCA_902606445.1 uncultured Pelagibacteraceae bacterium, AG-461-O10",/dev/fd/63
signatures/0025df94e77b4ca2f8fe3b0332cbd9bc.sig,0025df94e77b4ca2f8fe3b0332cbd9bc,0025df94,31,DNA,0,1000,1223,False,"GCA_016929875.1 Dehalococcoidales bacterium, ASM1692987v1",/dev/fd/63
signatures/0123be0840b44f73bad42e4d1cc3a8aa.sig,0123be0840b44f73bad42e4d1cc3a8aa,0123be08,31,DNA,0,1000,4125,False,"GCA_015228925.1 Magnetococcales bacterium, ASM1522892v1",/dev/fd/63
signatures/0121609e495ed64aa6d93ab3bf05432f.sig,0121609e495ed64aa6d93ab3bf05432f,0121609e,31,DNA,0,1000,3946,False,"GCF_004342005.1 Paracandidimonas soli strain=DSM 100048, ASM434200v1",/dev/fd/63
signatures/008cedf09ae12a536b4ab8d72fe58253.sig,008cedf09ae12a536b4ab8d72fe58253,008cedf0,31,DNA,0,1000,2767,False,"GCA_019429255.1 Desulfuromonadales bacterium, ASM1942925v1",/dev/fd/63
signatures/00486031b53dda15d7f291acb6e7488d.sig,00486031b53dda15d7f291acb6e7488d,00486031,31,DNA,0,1000,1028,False,"GCA_021813125.1 bacterium, ASM2181312v1",/dev/fd/63
signatures/000902172253d92494be6339c17d50a8.sig,000902172253d92494be6339c17d50a8,00090217,31,DNA,0,1000,945,False,"GCA_002696965.1 Flavobacteriales bacterium, ASM269696v1",/dev/fd/63
signatures/0176103debe46883fc3af0cc720c2d2c.sig,0176103debe46883fc3af0cc720c2d2c,0176103d,31,DNA,0,1000,1378,False,"GCA_016206745.1 Candidatus Omnitrophica bacterium, ASM1620674v1",/dev/fd/63
signatures/00e773a8c3deb5cae2c7b77ef2a7d396.sig,00e773a8c3deb5cae2c7b77ef2a7d396,00e773a8,31,DNA,0,1000,1667,False,"GCF_902196135.1 Helicobacter suis strain=HSMm R02019b, HSMmR02019b",/dev/fd/63
signatures/00772da927df92d9bb5f51046023affd.sig,00772da927df92d9bb5f51046023affd,00772da9,31,DNA,0,1000,2201,False,"GCA_944389155.1 uncultured Spirochaetaceae bacterium, E19__bin224",/dev/fd/63
signatures/00bca52653265e53ca265f0f35dd377c.sig,00bca52653265e53ca265f0f35dd377c,00bca526,31,DNA,0,1000,1423,False,"GCA_018969355.1 Actinomycetales bacterium, ASM1896935v1",/dev/fd/63
signatures/0085ce5344d7c7b30ddb6e7776a5a775.sig,0085ce5344d7c7b30ddb6e7776a5a775,0085ce53,31,DNA,0,1000,1038,False,"GCA_021836035.1 bacterium, ASM2183603v1",/dev/fd/63
signatures/005c76de6f3505c98e0ccfcf270a390b.sig,005c76de6f3505c98e0ccfcf270a390b,005c76de,31,DNA,0,1000,2392,False,"GCA_021203425.1 Clostridiales bacterium, ASM2120342v1",/dev/fd/63
signatures/013c304187bc6752bf791255734a5778.sig,013c304187bc6752bf791255734a5778,013c3041,31,DNA,0,1000,1075,False,"GCA_934141535.1 uncultured Bacilli bacterium, ERR7738243_bin.95",/dev/fd/63
signatures/00b7337cf24da53f1aace01c4b8a6d54.sig,00b7337cf24da53f1aace01c4b8a6d54,00b7337c,31,DNA,0,1000,2991,False,"GCF_019633745.1 Methanofollis formosanus strain=ML15, ASM1963374v1",/dev/fd/63
signatures/00dd6569d6232971d0199f5777ad6c7c.sig,00dd6569d6232971d0199f5777ad6c7c,00dd6569,31,DNA,0,1000,1606,False,"GCA_905372595.1 uncultured Capnocytophaga sp., SRR9217423-mag-bin.13",/dev/fd/63
signatures/007941b846480ff5af3b7592d2fe6c68.sig,007941b846480ff5af3b7592d2fe6c68,007941b8,31,DNA,0,1000,2028,False,"GCA_017446025.1 Bacteroidales bacterium, ASM1744602v1",/dev/fd/63
signatures/00190d0802d70a7e68a64d61380d472a.sig,00190d0802d70a7e68a64d61380d472a,00190d08,31,DNA,0,1000,1765,False,"GCF_014202895.1 Lactovum miscens strain=DSM 14925, ASM1420289v1",/dev/fd/63
signatures/00021ae472884764d98bb262bf62b228.sig,00021ae472884764d98bb262bf62b228,00021ae4,31,DNA,0,1000,3486,False,"GCF_003207855.1 Komagataeibacter rhaeticus strain=LMG 22126, ASM320785v1",/dev/fd/63
signatures/00368daef85eda60895d143abddc3524.sig,00368daef85eda60895d143abddc3524,00368dae,31,DNA,0,1000,1104,False,"GCA_023458915.1 Firmicutes bacterium, ASM2345891v1",/dev/fd/63
signatures/005f9e8d7aef4c23bf91de80d8a95159.sig,005f9e8d7aef4c23bf91de80d8a95159,005f9e8d,31,DNA,0,1000,2021,False,"GCA_003229065.1 Candidatus Dadabacteria bacterium, ASM322906v1",/dev/fd/63
signatures/0050a3d91d3c9590460031313b0eba1e.sig,0050a3d91d3c9590460031313b0eba1e,0050a3d9,31,DNA,0,1000,2322,False,"GCF_003967175.1 Sulfodiicoccus acidiphilus strain=HS-1, Sacidi_1.0",/dev/fd/63
signatures/008ba21dbe480e1e9cb0fa9c5e301c12.sig,008ba21dbe480e1e9cb0fa9c5e301c12,008ba21d,31,DNA,0,1000,2858,False,"GCA_934463165.1 uncultured Clostridia bacterium, ERR7738659_bin.86",/dev/fd/63
signatures/01107dece596ba228565e0d504fd84d3.sig,01107dece596ba228565e0d504fd84d3,01107dec,31,DNA,0,1000,5921,False,"GCF_001660705.2 Labilibacter aurantiacus strain=HQYD1, ASM166070v2",/dev/fd/63
signatures/0173b7c2566a2059b29d2d37b90da7d5.sig,0173b7c2566a2059b29d2d37b90da7d5,0173b7c2,31,DNA,0,1000,1464,False,"GCA_902787125.1 uncultured Spirochaetaceae bacterium, Rumen uncultured genome RUG13243",/dev/fd/63
signatures/00690f8b78d5c6af76480b8c2c51d862.sig,00690f8b78d5c6af76480b8c2c51d862,00690f8b,31,DNA,0,1000,1763,False,"GCA_023381095.1 Firmicutes bacterium, ASM2338109v1",/dev/fd/63
signatures/001cd16ac17baec09427605d7a413c9a.sig,001cd16ac17baec09427605d7a413c9a,001cd16a,31,DNA,0,1000,7454,False,"GCF_003634705.1 Actinomadura pelletieri DSM 43383 strain=DSM 43383, ASM363470v1",/dev/fd/63
signatures/00b5b93df31bf72407b117bde4a7b6d9.sig,00b5b93df31bf72407b117bde4a7b6d9,00b5b93d,31,DNA,0,1000,1029,False,"GCA_022841445.1 Candidatus Saccharibacteria bacterium, ASM2284144v1",/dev/fd/63
signatures/0093ccf159c72c0c712c1da6d98aa2d5.sig,0093ccf159c72c0c712c1da6d98aa2d5,0093ccf1,31,DNA,0,1000,2758,False,"GCA_902771655.1 uncultured Bacteroidetes bacterium, Rumen uncultured genome RUG11690",/dev/fd/63
signatures/00ff36b808a18629189a3936c5e62e8e.sig,00ff36b808a18629189a3936c5e62e8e,00ff36b8,31,DNA,0,1000,1828,False,"GCA_011524755.1 Halieaceae bacterium, ASM1152475v1",/dev/fd/63
signatures/00dde3c4890eaebab2a295c0971b4ab7.sig,00dde3c4890eaebab2a295c0971b4ab7,00dde3c4,31,DNA,0,1000,1694,False,"GCA_944386735.1 uncultured Clostridia bacterium, BRZ_LP__bin76",/dev/fd/63
signatures/0151486bd4a3da461b8e73d16bb97fdb.sig,0151486bd4a3da461b8e73d16bb97fdb,0151486b,31,DNA,0,1000,2930,False,"GCA_011046135.1 Deltaproteobacteria bacterium, ASM1104613v1",/dev/fd/63
signatures/003cf4b7cc7188e16e037edadefccf78.sig,003cf4b7cc7188e16e037edadefccf78,003cf4b7,31,DNA,0,1000,4859,False,"GCF_019039255.1 Nocardioides sp. G188 strain=G188, ASM1903925v1",/dev/fd/63
signatures/009b112125b6f00a0ab2e0cacb44a09e.sig,009b112125b6f00a0ab2e0cacb44a09e,009b1121,31,DNA,0,1000,2517,False,"GCA_022764045.1 Clostridiales bacterium, ASM2276404v1",/dev/fd/63
signatures/0074153fea4152de543801b92ca6b0fd.sig,0074153fea4152de543801b92ca6b0fd,0074153f,31,DNA,0,1000,1753,False,"GCA_902777885.1 uncultured Methanobrevibacter sp., Rumen uncultured genome RUG12316",/dev/fd/63
signatures/002373adab77dca5fd7d95ed910b27de.sig,002373adab77dca5fd7d95ed910b27de,002373ad,31,DNA,0,1000,3229,False,"GCA_902805655.1 uncultured Acidimicrobiales bacterium, AVDCRST-MAG50",/dev/fd/63
signatures/00813a7417be25c876963f5295a86932.sig,00813a7417be25c876963f5295a86932,00813a74,31,DNA,0,1000,3063,False,"GCA_903828695.1 uncultured Burkholderiales bacterium, freshwater MAG --- AM-2014_bin-3222",/dev/fd/63
signatures/0000d397ece43a99b0bebb784d65840d.sig,0000d397ece43a99b0bebb784d65840d,0000d397,31,DNA,0,1000,2920,False,"GCA_913061175.1 uncultured Psychrobacter sp., SRR3933257_bin.1_MetaBAT_v2.12.1_MAG",/dev/fd/63
signatures/017caa54d752248ef2d0e815daf9f6cf.sig,017caa54d752248ef2d0e815daf9f6cf,017caa54,31,DNA,0,1000,811,False,"GCA_002718915.1 Euryarchaeota archaeon, ASM271891v1",/dev/fd/63
signatures/015c935b784f17f70bb529bdcdab491b.sig,015c935b784f17f70bb529bdcdab491b,015c935b,31,DNA,0,1000,4133,False,"GCA_022360815.1 Desulfobacterales bacterium, ASM2236081v1",/dev/fd/63
signatures/0172f4a856e65718777373aa68fd426e.sig,0172f4a856e65718777373aa68fd426e,0172f4a8,31,DNA,0,1000,772,False,"GCA_002328025.1 Patescibacteria group bacterium UBA2196, ASM232802v1",/dev/fd/63
signatures/009ebcb589c3d30815649f99391871dc.sig,009ebcb589c3d30815649f99391871dc,009ebcb5,31,DNA,0,1000,5997,False,"GCA_020631035.1 Chitinophagales bacterium, ASM2063103v1",/dev/fd/63
signatures/00706c234c33aa178be61bd36572b50f.sig,00706c234c33aa178be61bd36572b50f,00706c23,31,DNA,0,1000,2878,False,"GCA_900548745.1 uncultured Prevotella sp., UMGS1118",/dev/fd/63
signatures/00dc975b0c192a516e57128eef225992.sig,00dc975b0c192a516e57128eef225992,00dc975b,31,DNA,0,1000,1357,False,"GCA_019348395.1 Chloroflexi bacterium, ASM1934839v1",/dev/fd/63
signatures/00464c79933ec8e2298c1b667ea38fb2.sig,00464c79933ec8e2298c1b667ea38fb2,00464c79,31,DNA,0,1000,2482,False,"GCA_004375785.1 Candidatus Cloacimonetes bacterium, ASM437578v1",/dev/fd/63
signatures/01273785968701c2481650e0717eb94b.sig,01273785968701c2481650e0717eb94b,01273785,31,DNA,0,1000,3125,False,"GCF_002778275.1 Limnohabitans sp. G3-2 strain=G3-2, ASM277827v1",/dev/fd/63
signatures/007ac5c51c9bd18328b9427a08be2dbd.sig,007ac5c51c9bd18328b9427a08be2dbd,007ac5c5,31,DNA,0,1000,1130,False,"GCF_014205895.1 Borrelia lanei strain=DSM 17992, ASM1420589v1",/dev/fd/63
signatures/01767633604306ab1d6f5ea4ed0ec86e.sig,01767633604306ab1d6f5ea4ed0ec86e,01767633,31,DNA,0,1000,1715,False,"GCA_016870095.1 Alphaproteobacteria bacterium, JGI 2017-08-21",/dev/fd/63
signatures/006b725b41ec4b923136945149744cc1.sig,006b725b41ec4b923136945149744cc1,006b725b,31,DNA,0,1000,2622,False,"GCA_012521465.1 Firmicutes bacterium, ASM1252146v1",/dev/fd/63
signatures/00688b02104b0ce2fb35323a6433e110.sig,00688b02104b0ce2fb35323a6433e110,00688b02,31,DNA,0,1000,1745,False,"GCA_012961645.1 Methanosarcinales archaeon, ASM1296164v1",/dev/fd/63
signatures/0028b569604ae60821d8f7fc89ee0619.sig,0028b569604ae60821d8f7fc89ee0619,0028b569,31,DNA,0,1000,3677,False,"GCA_020630065.1 Acidimicrobiales bacterium, ASM2063006v1",/dev/fd/63
signatures/015108492ae5b6ad79a79c1569d93c48.sig,015108492ae5b6ad79a79c1569d93c48,01510849,31,DNA,0,1000,6394,False,"GCF_019207025.1 Clostridium sp. PL3 strain=PL3, ASM1920702v1",/dev/fd/63
signatures/0168b3d8963300c4884c9f2234e117ef.sig,0168b3d8963300c4884c9f2234e117ef,0168b3d8,31,DNA,0,1000,2379,False,"GCF_902702935.1 Corynebacterium rouxii strain=FRC0190, FRC0190",/dev/fd/63
signatures/005b7add0b2e045f80b90e0dd9ce70b9.sig,005b7add0b2e045f80b90e0dd9ce70b9,005b7add,31,DNA,0,1000,4256,False,"GCF_001439665.1 Formosa algae strain=KMM 3553, ASM143966v1",/dev/fd/63
signatures/01170ef7a35a6670a8b340d0bf149c6c.sig,01170ef7a35a6670a8b340d0bf149c6c,01170ef7,31,DNA,0,1000,2242,False,"GCA_002938315.1 Alphaproteobacteria bacterium MarineAlpha3_Bin2, ASM293831v1",/dev/fd/63
signatures/011c4cf730e280e6742cc97cc050a961.sig,011c4cf730e280e6742cc97cc050a961,011c4cf7,31,DNA,0,1000,3264,False,"GCA_020638455.1 Hyphomonas sp., ASM2063845v1",/dev/fd/63
signatures/00bc0ea63c44a99abae0db8c047f5856.sig,00bc0ea63c44a99abae0db8c047f5856,00bc0ea6,31,DNA,0,1000,2340,False,"GCA_024691265.1 Treponema sp., ASM2469126v1",/dev/fd/63
signatures/01270f53a334337bab86a8dce0b725b7.sig,01270f53a334337bab86a8dce0b725b7,01270f53,31,DNA,0,1000,993,False,"GCA_902556105.1 uncultured SAR86 cluster bacterium, AG-390-E13",/dev/fd/63
signatures/010610f90ec8996126898808dab106dc.sig,010610f90ec8996126898808dab106dc,010610f9,31,DNA,0,1000,968,False,"GCA_014728955.1 Candidatus Peregrinibacteria bacterium, ASM1472895v1",/dev/fd/63
signatures/004e1859f46c67fab38f36686614cc9b.sig,004e1859f46c67fab38f36686614cc9b,004e1859,31,DNA,0,1000,1933,False,"GCA_910585055.1 uncultured Christensenella sp., MGBC129342",/dev/fd/63
signatures/00fa4a603c551ff3be0e884c99118e7c.sig,00fa4a603c551ff3be0e884c99118e7c,00fa4a60,31,DNA,0,1000,2656,False,"GCA_945787895.1 uncultured Prevotella sp., SRR3178347_bin.45_metaWRAP_v1.3_MAG",/dev/fd/63
signatures/001db234411f6ef30dd8837a0eb9af40.sig,001db234411f6ef30dd8837a0eb9af40,001db234,31,DNA,0,1000,645,False,"GCA_016212745.1 Candidatus Falkowbacteria bacterium, ASM1621274v1",/dev/fd/63
signatures/0168ec1432f60e807faffd10816f1630.sig,0168ec1432f60e807faffd10816f1630,0168ec14,31,DNA,0,1000,9251,False,"GCA_018242565.1 Planctomycetes bacterium, ASM1824256v1",/dev/fd/63
signatures/0048fc360d658caffcdcfb42e472d50a.sig,0048fc360d658caffcdcfb42e472d50a,0048fc36,31,DNA,0,1000,2538,False,"GCA_024275975.1 Nitrospirae bacterium, ASM2427597v1",/dev/fd/63
signatures/003a6405199d5ef7cf7aca926ae73c57.sig,003a6405199d5ef7cf7aca926ae73c57,003a6405,31,DNA,0,1000,3154,False,"GCF_000762405.1 Prevotella timonensis S9-PR14 strain=S9-PR14, 04_NF40_HMP9304v01",/dev/fd/63
signatures/013c915bfe05d19e6f7e29403bde0129.sig,013c915bfe05d19e6f7e29403bde0129,013c915b,31,DNA,0,1000,2783,False,"GCA_012032235.1 Akkermansiaceae bacterium, ASM1203223v1",/dev/fd/63
signatures/011135f025f64591470f8b6059933cfc.sig,011135f025f64591470f8b6059933cfc,011135f0,31,DNA,0,1000,2877,False,"GCA_002359075.1 Planococcaceae bacterium UBA3378, ASM235907v1",/dev/fd/63
signatures/002de9ffbec213dec5ea9d31c5a3b032.sig,002de9ffbec213dec5ea9d31c5a3b032,002de9ff,31,DNA,0,1000,1998,False,"GCA_019116705.1 Candidatus Gemmiger avistercoris, ASM1911670v1",/dev/fd/63
signatures/013f99cacd36ba9b9e7e1dfc8db4c955.sig,013f99cacd36ba9b9e7e1dfc8db4c955,013f99ca,31,DNA,0,1000,5595,False,"GCF_008329645.1 Mycobacterium grossiae strain=DSM 104744, ASM832964v1",/dev/fd/63
signatures/01770947a4c57d8a63e5be52353dcbc9.sig,01770947a4c57d8a63e5be52353dcbc9,01770947,31,DNA,0,1000,5394,False,"GCF_008923725.1 Bacillus sp. CH140a_4T strain=CH140a_4T, ASM892372v1",/dev/fd/63
signatures/013766e04d4074f058a510824cd0cd11.sig,013766e04d4074f058a510824cd0cd11,013766e0,31,DNA,0,1000,4931,False,"GCF_001294535.1 Pseudorhodobacter psychrotolerans strain=PAMC 27389, ASM129453v1",/dev/fd/63
signatures/00e90b5e59ed1445edada9bc8a4176d9.sig,00e90b5e59ed1445edada9bc8a4176d9,00e90b5e,31,DNA,0,1000,2629,False,"GCA_019454125.1 Fimbriimonadaceae bacterium, ASM1945412v1",/dev/fd/63
signatures/00dad74c62237f2a0ee9ab57d43d0b37.sig,00dad74c62237f2a0ee9ab57d43d0b37,00dad74c,31,DNA,0,1000,2676,False,"GCA_944389415.1 uncultured Spirochaetes bacterium, BRZ_GE__bin34",/dev/fd/63
signatures/002f90d980070fa48ed3c6dfe571f39a.sig,002f90d980070fa48ed3c6dfe571f39a,002f90d9,31,DNA,0,1000,4711,False,"GCF_011189575.1 Photorhabdus cinerea strain=DSM 19724, ASM1118957v1",/dev/fd/63
signatures/002d9d9a1f3068af573bf209d33d04a1.sig,002d9d9a1f3068af573bf209d33d04a1,002d9d9a,31,DNA,0,1000,2591,False,"GCA_002470275.1 Gammaproteobacteria bacterium UBA7376, ASM247027v1",/dev/fd/63
signatures/007d2018f753933e63d6cfd9713dd5b9.sig,007d2018f753933e63d6cfd9713dd5b9,007d2018,31,DNA,0,1000,1807,False,"GCA_015490315.1 Sulfurovum sp., ASM1549031v1",/dev/fd/63
signatures/000ce432572ad92fe136cc6363927317.sig,000ce432572ad92fe136cc6363927317,000ce432,31,DNA,0,1000,8184,False,"GCA_002027195.1 Streptomyces sp. GKU 895 strain=GKU 895, ASM202719v1",/dev/fd/63
signatures/0118a34e923c2d2dc53b733fbefa4439.sig,0118a34e923c2d2dc53b733fbefa4439,0118a34e,31,DNA,0,1000,2073,False,"GCA_017461395.1 Ruminococcus sp., ASM1746139v1",/dev/fd/63
signatures/014fcd352f820dd8f7b1ad8850d0f2c2.sig,014fcd352f820dd8f7b1ad8850d0f2c2,014fcd35,31,DNA,0,1000,1556,False,"GCA_016189845.1 Chloroflexi bacterium, ASM1618984v1",/dev/fd/63
signatures/01026fa851effd3bc6d3ed59c81630ae.sig,01026fa851effd3bc6d3ed59c81630ae,01026fa8,31,DNA,0,1000,2649,False,"GCA_017621035.1 Bacteroides sp., ASM1762103v1",/dev/fd/63
signatures/010521e8c07c7ce86175d8b570344a10.sig,010521e8c07c7ce86175d8b570344a10,010521e8,31,DNA,0,1000,1960,False,"GCA_017470485.1 Synergistaceae bacterium, ASM1747048v1",/dev/fd/63
signatures/00add261cf801c07b6e607485d9e8d83.sig,00add261cf801c07b6e607485d9e8d83,00add261,31,DNA,0,1000,2362,False,"GCA_900543035.1 uncultured Solobacterium sp., UMGS524",/dev/fd/63
