# SOURMASH-MANIFEST-VERSION: 1.0
internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
signatures/03f16a13848d8b2d5825cc3b1c298c1b.sig,03f16a13848d8b2d5825cc3b1c298c1b,03f16a13,31,DNA,0,1000,2666,False,"GCF_003688415.1 Umboniibacter marinipuniceus strain=DSM 25080, ASM368841v1",/dev/fd/63
signatures/058856006c9756b57885aff699fe2ccc.sig,058856006c9756b57885aff699fe2ccc,05885600,31,DNA,0,1000,7657,False,"GCF_003315035.1 Nocardia puris strain=DSM 44599, ASM331503v1",/dev/fd/63
signatures/0599751a920debe05404b9f8205ca982.sig,0599751a920debe05404b9f8205ca982,0599751a,31,DNA,0,1000,2943,False,"GCA_019456345.1 Nitrospira sp., ASM1945634v1",/dev/fd/63
signatures/0484db52e718b50fda61b31f30e9d346.sig,0484db52e718b50fda61b31f30e9d346,0484db52,31,DNA,0,1000,767,False,"GCA_002169935.2 Candidatus Pelagibacter sp. TMED153, ASM216993v2",/dev/fd/63
signatures/00b8e303022effea35193bcfdd30a86d.sig,00b8e303022effea35193bcfdd30a86d,00b8e303,31,DNA,0,1000,724,False,"GCA_016219345.1 Candidatus Saccharibacteria bacterium, ASM1621934v1",/dev/fd/63
signatures/02703ce7a62b4416a501feccd2d8102e.sig,02703ce7a62b4416a501feccd2d8102e,02703ce7,31,DNA,0,1000,1205,False,"GCA_016872055.1 Thaumarchaeota archaeon, JGI 2017-08-21",/dev/fd/63
signatures/006817520d0b972e1cf98b9a35148d9f.sig,006817520d0b972e1cf98b9a35148d9f,00681752,31,DNA,0,1000,1589,False,"GCA_017577345.1 Clostridiales bacterium, ASM1757734v1",/dev/fd/63
signatures/010e849e8955050c892d1c886fd94441.sig,010e849e8955050c892d1c886fd94441,010e849e,31,DNA,0,1000,2475,False,"GCA_021814855.1 Bacteroidetes bacterium, ASM2181485v1",/dev/fd/63
signatures/016e8de42c3eb2af3cbc857e26594f53.sig,016e8de42c3eb2af3cbc857e26594f53,016e8de4,31,DNA,0,1000,7920,False,"GCF_001746425.1 Streptomyces subrutilus strain=10-1-1, ASM174642v1",/dev/fd/63
signatures/011e6b3f7619c9c91c8311ec1c9bbd5a.sig,011e6b3f7619c9c91c8311ec1c9bbd5a,011e6b3f,31,DNA,0,1000,2085,False,"GCA_017302755.1 Alphaproteobacteria bacterium, ASM1730275v1",/dev/fd/63
signatures/048184b320056d26e563789e492ccc51.sig,048184b320056d26e563789e492ccc51,048184b3,31,DNA,0,1000,2282,False,"GCA_020054055.1 Phycisphaerales bacterium, ASM2005405v1",/dev/fd/63
signatures/04b2840582e9b2afcea1e41e9013b72b.sig,04b2840582e9b2afcea1e41e9013b72b,04b28405,31,DNA,0,1000,1288,False,"GCA_017442645.1 bacterium, ASM1744264v1",/dev/fd/63
signatures/00b559b296355d27f3f8a71f7eb99517.sig,00b559b296355d27f3f8a71f7eb99517,00b559b2,31,DNA,0,1000,4762,False,"GCF_003201975.1 Pseudogracilibacillus auburnensis strain=DSM 28556, ASM320197v1",/dev/fd/63
signatures/05a50b85045d4a43e2f1563bb1b6cabc.sig,05a50b85045d4a43e2f1563bb1b6cabc,05a50b85,31,DNA,0,1000,6167,False,"GCA_016209205.1 Chloroflexi bacterium, ASM1620920v1",/dev/fd/63
signatures/05ed7ebbb08a2f6c8ad07c01534765a9.sig,05ed7ebbb08a2f6c8ad07c01534765a9,05ed7ebb,31,DNA,0,1000,2393,False,"GCA_934548045.1 uncultured Faecalibacterium sp., ERR7738176_bin.74",/dev/fd/63
signatures/00cec145b5ab88ff7cf6d557d6a66035.sig,00cec145b5ab88ff7cf6d557d6a66035,00cec145,31,DNA,0,1000,4800,False,"GCA_945906815.1 Bordetella parapertussis, TrH-03may19-243",/dev/fd/63
signatures/051518164629941140c4068f3a276840.sig,051518164629941140c4068f3a276840,05151816,31,DNA,0,1000,4286,False,"GCA_021849045.1 Deltaproteobacteria bacterium, ASM2184904v1",/dev/fd/63
signatures/0268bda129427f81ad69734bce6a2541.sig,0268bda129427f81ad69734bce6a2541,0268bda1,31,DNA,0,1000,2650,False,"GCA_018240545.1 Proteobacteria bacterium, ASM1824054v1",/dev/fd/63
signatures/0546248b3e2a4c31152c80a90bfadf24.sig,0546248b3e2a4c31152c80a90bfadf24,0546248b,31,DNA,0,1000,1201,False,"GCA_002315715.1 Clostridiales bacterium UBA1740, ASM231571v1",/dev/fd/63
signatures/0239ae5cc13c5dea36abdf1d60d3d0a3.sig,0239ae5cc13c5dea36abdf1d60d3d0a3,0239ae5c,31,DNA,0,1000,618,False,"GCA_021846795.1 bacterium, ASM2184679v1",/dev/fd/63
signatures/007612080392e31824b461ff19362dc7.sig,007612080392e31824b461ff19362dc7,00761208,31,DNA,0,1000,1122,False,"GCA_024635485.1 bacterium, ASM2463548v1",/dev/fd/63
signatures/00a66229ab74552a206e68e1421e4e49.sig,00a66229ab74552a206e68e1421e4e49,00a66229,31,DNA,0,1000,4497,False,"GCF_000759835.1 Citrobacter sedlakii NBRC 105722 strain=NBRC 105722, ASM75983v1",/dev/fd/63
signatures/01591aa3b3feb1a15f30834bc37b766e.sig,01591aa3b3feb1a15f30834bc37b766e,01591aa3,31,DNA,0,1000,4669,False,"GCF_016811995.1 Citrobacter sp. R56 strain=R56, ASM1681199v1",/dev/fd/63
signatures/0064522677c6d27a0c574d1c6c98a566.sig,0064522677c6d27a0c574d1c6c98a566,00645226,31,DNA,0,1000,4340,False,"GCA_903822185.1 uncultured Rhodospirillales bacterium, freshwater MAG --- Umea2_bin-0321",/dev/fd/63
signatures/0577973fe39aeb7887a830d838842109.sig,0577973fe39aeb7887a830d838842109,0577973f,31,DNA,0,1000,7459,False,"GCF_000948975.1 Thalassomonas actiniarum strain=A5K-106, ASM94897v1",/dev/fd/63
signatures/02af0134e284846726a0289de456f3fb.sig,02af0134e284846726a0289de456f3fb,02af0134,31,DNA,0,1000,6772,False,"GCA_023717565.1 Pyrinomonadaceae bacterium, ASM2371756v1",/dev/fd/63
signatures/0404c35612378d24332218abcc56cbbf.sig,0404c35612378d24332218abcc56cbbf,0404c356,31,DNA,0,1000,4380,False,"GCF_007785815.1 Sphingomonas solaris strain=R4DWN, ASM778581v1",/dev/fd/63
signatures/0096f2a77633c7e8ac192ac0d611573f.sig,0096f2a77633c7e8ac192ac0d611573f,0096f2a7,31,DNA,0,1000,6773,False,"GCA_003388555.1 Acidobacteria bacterium, ASM338855v1",/dev/fd/63
signatures/054a40fda188da5428a5155aa5621e8a.sig,054a40fda188da5428a5155aa5621e8a,054a40fd,31,DNA,0,1000,5685,False,"GCF_023148575.1 Pseudomonas sp. EYE_354 strain=EYE_354, ASM2314857v1",/dev/fd/63
signatures/0095dda0ab67c48e7a9e5d022d46b0cc.sig,0095dda0ab67c48e7a9e5d022d46b0cc,0095dda0,31,DNA,0,1000,1210,False,"GCA_002430075.1 Actinobacteria bacterium UBA5975, ASM243007v1",/dev/fd/63
signatures/03d505b549e899b5b1f7b73489084b66.sig,03d505b549e899b5b1f7b73489084b66,03d505b5,31,DNA,0,1000,2869,False,"GCA_013154135.1 Chloroflexi bacterium, ASM1315413v1",/dev/fd/63
signatures/022611cb262fd836fcd38b5b27831bd2.sig,022611cb262fd836fcd38b5b27831bd2,022611cb,31,DNA,0,1000,751,False,"GCA_020428115.1 Candidatus Saccharibacteria bacterium, ASM2042811v1",/dev/fd/63
signatures/012aefd6d4be9c6d0897f721fa5c9c85.sig,012aefd6d4be9c6d0897f721fa5c9c85,012aefd6,31,DNA,0,1000,855,False,"GCA_021817305.1 Candidatus Micrarchaeota archaeon, ASM2181730v1",/dev/fd/63
signatures/053fa6953e85ccd281a9397aa65767f7.sig,053fa6953e85ccd281a9397aa65767f7,053fa695,31,DNA,0,1000,2513,False,"GCF_000238055.2 Oribacterium parvum ACB1 strain=ACB1, Oribacterium_sp_ACB1_V2",/dev/fd/63
signatures/000ebff468575a368a64b5f439bce814.sig,000ebff468575a368a64b5f439bce814,000ebff4,31,DNA,0,1000,4514,False,"GCF_000152965.1 Roseobacter sp. MED193 strain=MED193, ASM15296v1",/dev/fd/63
signatures/05d17fa6cec98df5548dfb2539d4eb13.sig,05d17fa6cec98df5548dfb2539d4eb13,05d17fa6,31,DNA,0,1000,1622,False,"GCA_003647715.1 Candidatus Coatesbacteria bacterium, ASM364771v1",/dev/fd/63
signatures/05d27bfd47331288740f7118294ed6ed.sig,05d27bfd47331288740f7118294ed6ed,05d27bfd,31,DNA,0,1000,1572,False,"GCA_018400395.1 Actinobacteria bacterium, ASM1840039v1",/dev/fd/63
signatures/0387c591084e5fcb140ccb2208321a2a.sig,0387c591084e5fcb140ccb2208321a2a,0387c591,31,DNA,0,1000,909,False,"GCA_023229615.1 Candidatus Moranbacteria bacterium, ASM2322961v1",/dev/fd/63
signatures/0536e5758ca829d2a302ed00b3ccde8f.sig,0536e5758ca829d2a302ed00b3ccde8f,0536e575,31,DNA,0,1000,6209,False,"GCF_020164455.1 Phyllobacterium sp. KW56 strain=KW56, ASM2016445v1",/dev/fd/63
signatures/022c6322c918aa5820d617f307464c7b.sig,022c6322c918aa5820d617f307464c7b,022c6322,31,DNA,0,1000,3202,False,"GCA_024641185.1 Burkholderiaceae bacterium, ASM2464118v1",/dev/fd/63
signatures/046cc3bceead7565393d9b10063fa023.sig,046cc3bceead7565393d9b10063fa023,046cc3bc,31,DNA,0,1000,2552,False,"GCA_016937115.1 Balneolaceae bacterium, ASM1693711v1",/dev/fd/63
signatures/043b5c488b06f9a5b27c26d9ffb75404.sig,043b5c488b06f9a5b27c26d9ffb75404,043b5c48,31,DNA,0,1000,1208,False,"GCA_902627245.1 uncultured Alphaproteobacteria bacterium, AH-321-J05",/dev/fd/63
signatures/03203529e0337c4f2f57989626c108b8.sig,03203529e0337c4f2f57989626c108b8,03203529,31,DNA,0,1000,2785,False,"GCA_025057675.1 Bacteroidia bacterium, ASM2505767v1",/dev/fd/63
signatures/05ffe731e9319fcd70b76dd9279bedc7.sig,05ffe731e9319fcd70b76dd9279bedc7,05ffe731,31,DNA,0,1000,1187,False,"GCA_934096025.1 uncultured Bacilli bacterium, ERR7746061_bin.127",/dev/fd/63
signatures/0037fc99bf19210901e25c2f18989d4d.sig,0037fc99bf19210901e25c2f18989d4d,0037fc99,31,DNA,0,1000,2078,False,"GCA_015060255.1 Bacteroidales bacterium, ASM1506025v1",/dev/fd/63
signatures/03ca40e12dc6017d5323342bb47259e4.sig,03ca40e12dc6017d5323342bb47259e4,03ca40e1,31,DNA,0,1000,2477,False,"GCF_001690525.1 Gilliamella apicola strain=App6-5, ASM169052v1",/dev/fd/63
signatures/01a02a5e525189388def7e4c12a03343.sig,01a02a5e525189388def7e4c12a03343,01a02a5e,31,DNA,0,1000,2464,False,"GCF_024300645.1 Alteromonas sp. LMIT006 strain=LMIT006, ASM2430064v1",/dev/fd/63
signatures/0366b5e0f4553621c1e7ca0cace41389.sig,0366b5e0f4553621c1e7ca0cace41389,0366b5e0,31,DNA,0,1000,3605,False,"GCF_000590925.1 Roseibacterium elongatum DSM 19469 strain=DFL-43, ASM59092v1",/dev/fd/63
signatures/04623a7861e8a306a8bbb26cac6a9e04.sig,04623a7861e8a306a8bbb26cac6a9e04,04623a78,31,DNA,0,1000,2307,False,"GCA_002423495.1 Anaerolineaceae bacterium UBA6105, ASM242349v1",/dev/fd/63
signatures/0133089d05f0814a9444d0fbba54f9c6.sig,0133089d05f0814a9444d0fbba54f9c6,0133089d,31,DNA,0,1000,2438,False,"GCA_019136105.1 Gammaproteobacteria bacterium, ASM1913610v1",/dev/fd/63
signatures/03497116f89697170f85e820f6e0f5ee.sig,03497116f89697170f85e820f6e0f5ee,03497116,31,DNA,0,1000,1194,False,"GCA_009780795.1 Methanomassiliicoccaceae archaeon, ASM978079v1",/dev/fd/63
signatures/016f9de2767e6ef0e8affa04ae328449.sig,016f9de2767e6ef0e8affa04ae328449,016f9de2,31,DNA,0,1000,3232,False,"GCF_021531655.1 Prevotella stercorea strain=An875, ASM2153165v1",/dev/fd/63
signatures/051cdfe2f166d7dc4f53344d43c8bed8.sig,051cdfe2f166d7dc4f53344d43c8bed8,051cdfe2,31,DNA,0,1000,4472,False,"GCA_945787525.1 Thermoanaerobaculia bacterium, FO.M.Acidobacteriota.08.1",/dev/fd/63
signatures/022b5120a6d6ec9b15e0ade433a4eaee.sig,022b5120a6d6ec9b15e0ade433a4eaee,022b5120,31,DNA,0,1000,1821,False,"GCA_001918745.1 Crenarchaeota archaeon 13_1_40CM_3_52_17, ASM191874v1",/dev/fd/63
signatures/0455dca976d711c63cb9801bc50c0107.sig,0455dca976d711c63cb9801bc50c0107,0455dca9,31,DNA,0,1000,2003,False,"GCA_020844795.1 Methanothrix sp., ASM2084479v1",/dev/fd/63
signatures/00a7fdacd46d830af21989afa44b516c.sig,00a7fdacd46d830af21989afa44b516c,00a7fdac,31,DNA,0,1000,3800,False,"GCA_016930855.1 Sedimentisphaerales bacterium, ASM1693085v1",/dev/fd/63
signatures/02f9d6bdfc1e6cba4c292b44098b5a20.sig,02f9d6bdfc1e6cba4c292b44098b5a20,02f9d6bd,31,DNA,0,1000,1901,False,"GCA_019420505.1 Ruminococcus sp., ASM1942050v1",/dev/fd/63
signatures/01e6aabf0e25e07ca8d0860b2c96144e.sig,01e6aabf0e25e07ca8d0860b2c96144e,01e6aabf,31,DNA,0,1000,6163,False,"GCF_017355955.1 Rufibacter sp. SYSU D00434 strain=SYSU D00434, ASM1735595v1",/dev/fd/63
signatures/043d9663a68ffd25a5497bcff8c02a60.sig,043d9663a68ffd25a5497bcff8c02a60,043d9663,31,DNA,0,1000,4182,False,"GCF_001584335.1 Bacillus atrophaeus strain=NRRL NRS 213, ASM158433v1",/dev/fd/63
signatures/04e6252ae678b8fc9544e3b5850772d0.sig,04e6252ae678b8fc9544e3b5850772d0,04e6252a,31,DNA,0,1000,8279,False,"GCA_014649555.1 Streptomyces globisporus strain=JCM 4378, ASM1464955v1",/dev/fd/63
signatures/0476645fb42364095004bddadbe63695.sig,0476645fb42364095004bddadbe63695,0476645f,31,DNA,0,1000,902,False,"GCA_002713205.1 Thaumarchaeota archaeon, ASM271320v1",/dev/fd/63
signatures/03077ca989c3869f2f02ff9491065dd5.sig,03077ca989c3869f2f02ff9491065dd5,03077ca9,31,DNA,0,1000,1426,False,"GCA_021414145.1 Methylophilales bacterium, ASM2141414v1",/dev/fd/63
signatures/00782240494b5072db8976bb17e48d53.sig,00782240494b5072db8976bb17e48d53,00782240,31,DNA,0,1000,3463,False,"GCA_021107195.1 Anaerolineaceae bacterium, ASM2110719v1",/dev/fd/63
signatures/0556819037b819f911b2d3f64fb3b015.sig,0556819037b819f911b2d3f64fb3b015,05568190,31,DNA,0,1000,1942,False,"GCA_900762015.1 uncultured Collinsella sp., SRS1170693_53",/dev/fd/63
signatures/00e0ad5f97780f9f74e42bfad7acfa3c.sig,00e0ad5f97780f9f74e42bfad7acfa3c,00e0ad5f,31,DNA,0,1000,4832,False,"GCA_017881345.1 Myxococcaceae bacterium, ASM1788134v1",/dev/fd/63
signatures/022a7d9a64e052c0f27fafa0434cecda.sig,022a7d9a64e052c0f27fafa0434cecda,022a7d9a,31,DNA,0,1000,3247,False,"GCA_934202525.1 uncultured Prevotella sp., ERR7738254_bin.92",/dev/fd/63
signatures/054137cd2d41b47b7ce2be8323081a85.sig,054137cd2d41b47b7ce2be8323081a85,054137cd,31,DNA,0,1000,1479,False,"GCA_016866575.1 Chlamydiae bacterium, JGI 2017-08-21",/dev/fd/63
signatures/05c79d4d28c3319408966b596692a0b2.sig,05c79d4d28c3319408966b596692a0b2,05c79d4d,31,DNA,0,1000,652,False,"GCA_023245155.1 Candidatus Staskawiczbacteria bacterium, ASM2324515v1",/dev/fd/63
signatures/024a848e82371fe218eb8e8d32c7d846.sig,024a848e82371fe218eb8e8d32c7d846,024a848e,31,DNA,0,1000,9461,False,"GCA_017307755.1 Chitinophagaceae bacterium, ASM1730775v1",/dev/fd/63
signatures/03146c8e8c4be9d295905e330dd3166e.sig,03146c8e8c4be9d295905e330dd3166e,03146c8e,31,DNA,0,1000,1926,False,"GCA_021648285.1 Sulfurimonas sp., ASM2164828v1",/dev/fd/63
signatures/00dff4752af5b3d80640e9545362f8ab.sig,00dff4752af5b3d80640e9545362f8ab,00dff475,31,DNA,0,1000,4451,False,"GCA_016713905.1 Saprospiraceae bacterium, ASM1671390v1",/dev/fd/63
signatures/050c8f4d8dd5b4de9f8bf634200cc401.sig,050c8f4d8dd5b4de9f8bf634200cc401,050c8f4d,31,DNA,0,1000,3591,False,"GCF_016820585.1 Arthrobacter sp. REN12 strain=REN12, ASM1682058v1",/dev/fd/63
signatures/0348298706864a34fd9f15e40c4021a5.sig,0348298706864a34fd9f15e40c4021a5,03482987,31,DNA,0,1000,767,False,"GCA_000995845.1 Parcubacteria group bacterium GW2011_GWD2_43_10, ASM99584v1",/dev/fd/63
signatures/0197b02a08c703a5525cb93bef4119cc.sig,0197b02a08c703a5525cb93bef4119cc,0197b02a,31,DNA,0,1000,7610,False,"GCF_007971525.1 Mucilaginibacter ginsenosidivorax strain=KHI28, ASM797152v1",/dev/fd/63
signatures/00227e71b1624a157d2036d5dc2e4bb0.sig,00227e71b1624a157d2036d5dc2e4bb0,00227e71,31,DNA,0,1000,2617,False,"GCA_910576935.1 uncultured Muribaculaceae bacterium, MGBC103329",/dev/fd/63
signatures/030e5a743c1b67e58b7c7db04e0ff8a9.sig,030e5a743c1b67e58b7c7db04e0ff8a9,030e5a74,31,DNA,0,1000,5180,False,"GCA_016718605.1 Xanthomonadales bacterium, ASM1671860v1",/dev/fd/63
signatures/0111ee48e882219256d24c8961b2b1b4.sig,0111ee48e882219256d24c8961b2b1b4,0111ee48,31,DNA,0,1000,1541,False,"GCA_927911475.1 uncultured Solobacterium sp., ERR3827267_bin.6_metaWRAP_v1.1_MAG",/dev/fd/63
signatures/024b824de17b010d57fc019acc0a7a41.sig,024b824de17b010d57fc019acc0a7a41,024b824d,31,DNA,0,1000,3831,False,"GCA_016213865.1 Candidatus Riflebacteria bacterium, ASM1621386v1",/dev/fd/63
signatures/0069e0279a025ffd4f539410296c82c0.sig,0069e0279a025ffd4f539410296c82c0,0069e027,31,DNA,0,1000,5108,False,"GCF_000626635.1 Draconibacterium orientale strain=Draconibacterium orientale type strain FH5T, ASM62663v1",/dev/fd/63
signatures/02081adae2cbefe2ee8ca3ea6ec78648.sig,02081adae2cbefe2ee8ca3ea6ec78648,02081ada,31,DNA,0,1000,4736,False,"GCA_025151045.1 Parabacteroides johnsonii DSM 18315 strain=DSM 18315, ASM2515104v1",/dev/fd/63
signatures/04c63d55185adec58e8b5efa419f2dbf.sig,04c63d55185adec58e8b5efa419f2dbf,04c63d55,31,DNA,0,1000,2100,False,"GCF_014337255.1 Fusobacterium sp. NSJ-57 strain=NSJ-57, ASM1433725v1",/dev/fd/63
signatures/04c8542a65d9b6078dd20c291a79585b.sig,04c8542a65d9b6078dd20c291a79585b,04c8542a,31,DNA,0,1000,1504,False,"GCA_944393315.1 uncultured Clostridia bacterium, BRZ_NN__bin68",/dev/fd/63
signatures/0357ff3b1aa7d44429b133d9e5619fdd.sig,0357ff3b1aa7d44429b133d9e5619fdd,0357ff3b,31,DNA,0,1000,3062,False,"GCF_900107265.1 Nitrosomonas sp. Nm33 strain=Nm33, IMG-taxon 2675903042 annotated assembly",/dev/fd/63
signatures/0192b23ed36d57ff2271c3ff16ad3640.sig,0192b23ed36d57ff2271c3ff16ad3640,0192b23e,31,DNA,0,1000,2109,False,"GCA_016207035.1 Nitrospinae bacterium, ASM1620703v1",/dev/fd/63
signatures/05fd26989ad11ac6be1b79785599c743.sig,05fd26989ad11ac6be1b79785599c743,05fd2698,31,DNA,0,1000,4768,False,"GCF_000513135.1 Bacillus akibai JCM 9157 strain=JCM 9157, ASM51313v1",/dev/fd/63
signatures/02fd0900ae6ea7fb98e2dd437c31e88f.sig,02fd0900ae6ea7fb98e2dd437c31e88f,02fd0900,31,DNA,0,1000,3030,False,"GCA_945897885.1 Chitinophaga pinensis, MiH-22jul19-263",/dev/fd/63
signatures/02264dee8262ecf059f0bb6add45742d.sig,02264dee8262ecf059f0bb6add45742d,02264dee,31,DNA,0,1000,2236,False,"GCA_021808055.1 Proteobacteria bacterium, ASM2180805v1",/dev/fd/63
signatures/000a6b2eba5ce4d9dd9dfde62c6dd6d2.sig,000a6b2eba5ce4d9dd9dfde62c6dd6d2,000a6b2e,31,DNA,0,1000,1472,False,"GCA_021199695.1 Clostridiales bacterium, ASM2119969v1",/dev/fd/63
signatures/00b1e3e0e42fd3d71d8630c6aa70f1b2.sig,00b1e3e0e42fd3d71d8630c6aa70f1b2,00b1e3e0,31,DNA,0,1000,984,False,"GCA_016188785.1 Parcubacteria group bacterium, ASM1618878v1",/dev/fd/63
signatures/02ba8492115fc842e73132a6a3f46b16.sig,02ba8492115fc842e73132a6a3f46b16,02ba8492,31,DNA,0,1000,3045,False,"GCA_023251805.1 Bacteroidetes bacterium, ASM2325180v1",/dev/fd/63
signatures/05124e45f000bb0bf41daebe80a8cdc7.sig,05124e45f000bb0bf41daebe80a8cdc7,05124e45,31,DNA,0,1000,5158,False,"GCF_000445105.1 Sphingobium lactosutens DS20 strain=DS20, ASM44510v1",/dev/fd/63
signatures/02ef997305eeeafcaae719b1a23e2c94.sig,02ef997305eeeafcaae719b1a23e2c94,02ef9973,31,DNA,0,1000,8363,False,"GCA_016213885.1 Candidatus Riflebacteria bacterium, ASM1621388v1",/dev/fd/63
signatures/04bd0b84ec394ef792ca531dabe2b5c7.sig,04bd0b84ec394ef792ca531dabe2b5c7,04bd0b84,31,DNA,0,1000,880,False,"GCA_022562395.1 Patescibacteria group bacterium, ASM2256239v1",/dev/fd/63
